familia,articulo,fecha_venta,festivo,precio,cantidad,importe,orden_articulo_familia,tavg_w,tmin_w,tmax_w,prcp_w,wdir_w,wspd_w,pres_w
BOLLERIA,6286,2022-07-02,,3.818000078201294,72.0,274.8960056304932,4,24.6,22.2,30.0,0.3,162.0,9.6,1016.8
PANADERIA,1084,2022-07-17,,1.1540000438690186,351.0,405.053991317749,4,26.8,21.5,33.0,0.0,176.0,11.3,1017.0
PANADERIA,968,2022-07-17,,2.45199990272522,315.0,772.3800067901611,1,26.8,21.5,33.0,0.0,176.0,11.3,1017.0
PASTELERIA,5404,2022-07-17,,42.27299880981445,10.5,443.8670043945313,1,26.8,21.5,33.0,0.0,176.0,11.3,1017.0
BOLLERIA,6286,2022-07-17,,3.818000078201294,93.0,355.0740089416504,4,26.8,21.5,33.0,0.0,176.0,11.3,1017.0
BOLLERIA,6425,2022-07-17,,34.090999603271484,43.841999650001526,1494.6171169281006,2,26.8,21.5,33.0,0.0,176.0,11.3,1017.0
BOLLERIA,3880,2022-07-17,,3.2730000019073486,126.0,412.3980102539063,3,26.8,21.5,33.0,0.0,176.0,11.3,1017.0
BOLLERIA,5803,2022-07-17,,3.5450000762939453,93.0,329.6850051879883,5,26.8,21.5,33.0,0.0,176.0,11.3,1017.0
PASTELERIA,6451,2022-07-17,,43.5,6.0,261.0,4,26.8,21.5,33.0,0.0,176.0,11.3,1017.0
PASTELERIA,5403,2022-07-17,,39.54499816894531,12.0,474.541015625,2,26.8,21.5,33.0,0.0,176.0,11.3,1017.0
PASTELERIA,6549,2022-07-17,,32.590999603271484,18.0,586.6380081176758,5,26.8,21.5,33.0,0.0,176.0,11.3,1017.0
PANADERIA,1043,2022-07-17,,3.0290000438690186,249.0,754.2209968566895,2,26.8,21.5,33.0,0.0,176.0,11.3,1017.0
BOLLERIA,3960,2022-07-17,,2.5910000801086426,237.0,614.0669927597046,1,26.8,21.5,33.0,0.0,176.0,11.3,1017.0
PANADERIA,900,2022-07-17,,1.0099999904632568,489.0,493.8900060653687,3,26.8,21.5,33.0,0.0,176.0,11.3,1017.0
PASTELERIA,6523,2022-07-17,,39.54499816894531,9.0,355.9050064086914,3,26.8,21.5,33.0,0.0,176.0,11.3,1017.0
PANADERIA,417,2022-07-17,,4.614999771118164,69.0,318.4350061416626,5,26.8,21.5,33.0,0.0,176.0,11.3,1017.0
PANADERIA,900,2022-07-19,,1.0099999904632568,186.0,187.85999870300293,3,26.4,22.2,32.3,0.0,141.0,11.8,1016.2
BOLLERIA,5803,2022-07-19,,3.5450000762939453,39.0,138.25500297546387,5,26.4,22.2,32.3,0.0,141.0,11.8,1016.2
PANADERIA,1084,2022-07-19,,1.1540000438690186,309.0,356.58599853515625,4,26.4,22.2,32.3,0.0,141.0,11.8,1016.2
PASTELERIA,6523,2022-07-19,,39.54499816894531,9.0,355.9050064086914,3,26.4,22.2,32.3,0.0,141.0,11.8,1016.2
BOLLERIA,6425,2022-07-19,,34.090999603271484,19.533000230789185,665.8992080688477,2,26.4,22.2,32.3,0.0,141.0,11.8,1016.2
PANADERIA,968,2022-07-19,,2.45199990272522,213.0,522.2759952545166,1,26.4,22.2,32.3,0.0,141.0,11.8,1016.2
PANADERIA,417,2022-07-19,,4.614999771118164,60.0,276.9000015258789,5,26.4,22.2,32.3,0.0,141.0,11.8,1016.2
PASTELERIA,6451,2022-07-19,,43.5,3.0,130.5,4,26.4,22.2,32.3,0.0,141.0,11.8,1016.2
BOLLERIA,3880,2022-07-19,,3.2730000019073486,93.0,304.3890075683594,3,26.4,22.2,32.3,0.0,141.0,11.8,1016.2
PANADERIA,1043,2022-07-19,,3.0290000438690186,144.0,436.1760025024414,2,26.4,22.2,32.3,0.0,141.0,11.8,1016.2
PASTELERIA,5404,2022-07-19,,42.27299880981445,3.0,126.81900024414062,1,26.4,22.2,32.3,0.0,141.0,11.8,1016.2
BOLLERIA,3960,2022-07-19,,2.5910000801086426,195.0,505.2449970245361,1,26.4,22.2,32.3,0.0,141.0,11.8,1016.2
BOLLERIA,6286,2022-07-19,,3.818000078201294,66.0,251.9880084991455,4,26.4,22.2,32.3,0.0,141.0,11.8,1016.2
PANADERIA,417,2022-09-23,,4.614999771118164,39.0,179.98499965667725,5,22.0,19.0,27.7,0.0,140.0,9.9,1017.3
BOLLERIA,6286,2022-09-23,,3.818000078201294,111.0,423.79800605773926,4,22.0,19.0,27.7,0.0,140.0,9.9,1017.3
PASTELERIA,5404,2022-09-23,,42.27299880981445,9.0,380.4570007324219,1,22.0,19.0,27.7,0.0,140.0,9.9,1017.3
BOLLERIA,3880,2022-09-23,,3.2730000019073486,171.0,559.6830139160156,3,22.0,19.0,27.7,0.0,140.0,9.9,1017.3
PANADERIA,900,2022-09-23,,1.0099999904632568,414.0,418.1400029659271,3,22.0,19.0,27.7,0.0,140.0,9.9,1017.3
PANADERIA,1084,2022-09-23,,1.1540000438690186,264.0,304.65599060058594,4,22.0,19.0,27.7,0.0,140.0,9.9,1017.3
PASTELERIA,5403,2022-09-23,,39.54499816894531,18.899999618530277,747.4000244140625,2,22.0,19.0,27.7,0.0,140.0,9.9,1017.3
BOLLERIA,3960,2022-09-23,,2.5910000801086426,240.0,621.8399953842163,1,22.0,19.0,27.7,0.0,140.0,9.9,1017.3
BOLLERIA,6425,2022-09-23,,34.090999603271484,6.311999976634979,215.1824016571045,2,22.0,19.0,27.7,0.0,140.0,9.9,1017.3
PASTELERIA,6523,2022-09-23,,39.54499816894531,3.0,118.63500213623048,3,22.0,19.0,27.7,0.0,140.0,9.9,1017.3
PANADERIA,1043,2022-09-23,,3.0290000438690186,138.0,418.00199699401855,2,22.0,19.0,27.7,0.0,140.0,9.9,1017.3
BOLLERIA,5803,2022-09-23,,3.5450000762939453,96.0,340.3200035095215,5,22.0,19.0,27.7,0.0,140.0,9.9,1017.3
PASTELERIA,6451,2022-09-23,,43.5,6.0,261.0,4,22.0,19.0,27.7,0.0,140.0,9.9,1017.3
PANADERIA,968,2022-09-23,,2.45199990272522,171.0,419.2919969558716,1,22.0,19.0,27.7,0.0,140.0,9.9,1017.3
PANADERIA,1084,2022-11-09,,1.1540000438690186,360.0,415.4399948120117,4,20.0,14.8,25.2,0.0,294.0,17.1,1019.3
PASTELERIA,5403,2022-11-09,,39.54499816894531,12.299999952316284,486.4039993286133,2,20.0,14.8,25.2,0.0,294.0,17.1,1019.3
PASTELERIA,6523,2022-11-09,,39.54499816894531,6.0,237.2700042724609,3,20.0,14.8,25.2,0.0,294.0,17.1,1019.3
BOLLERIA,5803,2022-11-09,,3.5450000762939453,60.0,212.70000457763672,5,20.0,14.8,25.2,0.0,294.0,17.1,1019.3
BOLLERIA,3960,2022-11-09,,2.5910000801086426,234.0,606.2939958572388,1,20.0,14.8,25.2,0.0,294.0,17.1,1019.3
BOLLERIA,6286,2022-11-09,,3.818000078201294,87.0,332.16600036621094,4,20.0,14.8,25.2,0.0,294.0,17.1,1019.3
PANADERIA,900,2022-11-09,,1.0099999904632568,399.0,402.9900043010712,3,20.0,14.8,25.2,0.0,294.0,17.1,1019.3
PANADERIA,417,2022-11-09,,4.614999771118164,57.0,263.05500507354736,5,20.0,14.8,25.2,0.0,294.0,17.1,1019.3
PANADERIA,968,2022-11-09,,2.45199990272522,240.0,588.4800043106079,1,20.0,14.8,25.2,0.0,294.0,17.1,1019.3
BOLLERIA,3880,2022-11-09,,3.2730000019073486,207.0,677.5110168457031,3,20.0,14.8,25.2,0.0,294.0,17.1,1019.3
PASTELERIA,6451,2022-11-09,,43.5,3.0,130.5,4,20.0,14.8,25.2,0.0,294.0,17.1,1019.3
BOLLERIA,6425,2022-11-09,,34.090999603271484,13.697999894618988,466.9788932800293,2,20.0,14.8,25.2,0.0,294.0,17.1,1019.3
PANADERIA,1043,2022-11-09,,3.0290000438690186,114.0,345.3059997558594,2,20.0,14.8,25.2,0.0,294.0,17.1,1019.3
PANADERIA,900,2022-12-10,,1.0099999904632568,369.0,372.68999457359314,3,15.7,11.8,20.3,0.1,294.0,12.1,1011.5
PANADERIA,1043,2022-12-10,,3.0290000438690186,114.0,345.3059997558594,2,15.7,11.8,20.3,0.1,294.0,12.1,1011.5
PANADERIA,417,2022-12-10,,4.614999771118164,84.0,387.6600008010864,5,15.7,11.8,20.3,0.1,294.0,12.1,1011.5
PANADERIA,1084,2022-12-10,,1.1540000438690186,360.19800186157227,415.66850090026855,4,15.7,11.8,20.3,0.1,294.0,12.1,1011.5
PASTELERIA,6523,2022-12-10,,40.77299880981445,18.0,733.9140014648438,3,15.7,11.8,20.3,0.1,294.0,12.1,1011.5
BOLLERIA,3880,2022-12-10,,3.5450000762939453,177.0,627.4650058746338,3,15.7,11.8,20.3,0.1,294.0,12.1,1011.5
BOLLERIA,5803,2022-12-10,,3.5450000762939453,93.0,329.6850070953369,5,15.7,11.8,20.3,0.1,294.0,12.1,1011.5
PASTELERIA,5403,2022-12-10,,40.77299880981445,6.0,244.63800048828125,2,15.7,11.8,20.3,0.1,294.0,12.1,1011.5
PANADERIA,968,2022-12-10,,2.45199990272522,198.0,485.4960117340088,1,15.7,11.8,20.3,0.1,294.0,12.1,1011.5
BOLLERIA,3960,2022-12-10,,2.726999998092652,285.0,777.1949768066406,1,15.7,11.8,20.3,0.1,294.0,12.1,1011.5
BOLLERIA,6425,2022-12-10,,34.090999603271484,16.203000128269196,552.3770980834961,2,15.7,11.8,20.3,0.1,294.0,12.1,1011.5
PASTELERIA,5404,2022-12-10,,43.5,15.300000190734863,665.5499877929688,1,15.7,11.8,20.3,0.1,294.0,12.1,1011.5
PASTELERIA,6549,2022-12-10,,32.590999603271484,24.0,782.1840209960938,5,15.7,11.8,20.3,0.1,294.0,12.1,1011.5
BOLLERIA,6286,2022-12-10,,4.091000080108643,117.0,478.6470031738281,4,15.7,11.8,20.3,0.1,294.0,12.1,1011.5
PASTELERIA,6451,2022-12-10,,43.5,9.0,391.5,4,15.7,11.8,20.3,0.1,294.0,12.1,1011.5
PANADERIA,900,2023-03-24,,1.0499999523162842,153.0,160.6500015258789,3,19.4,11.3,28.4,0.0,293.0,17.8,1018.8
BOLLERIA,6286,2023-03-24,,4.363999843597412,84.0,366.5759973526001,4,19.4,11.3,28.4,0.0,293.0,17.8,1018.8
PASTELERIA,5404,2023-03-24,,43.5,13.5,587.25,1,19.4,11.3,28.4,0.0,293.0,17.8,1018.8
BOLLERIA,5803,2023-03-24,,3.5450000762939453,69.0,244.6050033569336,5,19.4,11.3,28.4,0.0,293.0,17.8,1018.8
PANADERIA,1043,2023-03-24,,3.150000095367432,114.0,359.1000032424927,2,19.4,11.3,28.4,0.0,293.0,17.8,1018.8
BOLLERIA,6425,2023-03-24,,34.090999603271484,22.130999982357025,754.4682941436768,2,19.4,11.3,28.4,0.0,293.0,17.8,1018.8
PANADERIA,968,2023-03-24,,2.549999952316284,156.0,397.8000025749207,1,19.4,11.3,28.4,0.0,293.0,17.8,1018.8
PASTELERIA,6451,2023-03-24,,43.5,12.0,522.0,4,19.4,11.3,28.4,0.0,293.0,17.8,1018.8
BOLLERIA,3880,2023-03-24,,3.5450000762939453,135.0,478.575008392334,3,19.4,11.3,28.4,0.0,293.0,17.8,1018.8
PASTELERIA,6523,2023-03-24,,40.77299880981445,3.0,122.31900024414062,3,19.4,11.3,28.4,0.0,293.0,17.8,1018.8
PASTELERIA,6549,2023-03-24,,32.590999603271484,9.0,293.3190078735352,5,19.4,11.3,28.4,0.0,293.0,17.8,1018.8
PANADERIA,1084,2023-03-24,,1.2000000476837158,222.0,266.40000343322754,4,19.4,11.3,28.4,0.0,293.0,17.8,1018.8
PANADERIA,417,2023-03-24,,4.800000190734863,54.0,259.19999504089355,5,19.4,11.3,28.4,0.0,293.0,17.8,1018.8
BOLLERIA,3960,2023-03-24,,3.2730000019073486,150.0,490.9500122070313,1,19.4,11.3,28.4,0.0,293.0,17.8,1018.8
PASTELERIA,5403,2023-03-24,,40.77299880981445,24.0,978.5530090332032,2,19.4,11.3,28.4,0.0,293.0,17.8,1018.8
PANADERIA,900,2023-04-11,,1.0499999523162842,273.0,286.65000343322754,3,17.8,14.6,22.6,0.0,157.0,15.2,1020.7
PASTELERIA,5404,2023-04-11,,43.5,14.40000057220459,626.4000091552734,1,17.8,14.6,22.6,0.0,157.0,15.2,1020.7
PASTELERIA,6549,2023-04-11,,32.590999603271484,6.0,195.54600524902344,5,17.8,14.6,22.6,0.0,157.0,15.2,1020.7
BOLLERIA,6425,2023-04-11,,34.090999603271484,15.67799973487854,534.4785079956055,2,17.8,14.6,22.6,0.0,157.0,15.2,1020.7
PANADERIA,1043,2023-04-11,,3.150000095367432,153.0,481.9500026702881,2,17.8,14.6,22.6,0.0,157.0,15.2,1020.7
BOLLERIA,6286,2023-04-11,,4.363999843597412,102.0,445.12799549102783,4,17.8,14.6,22.6,0.0,157.0,15.2,1020.7
BOLLERIA,5803,2023-04-11,,3.5450000762939453,75.0,265.87500381469727,5,17.8,14.6,22.6,0.0,157.0,15.2,1020.7
BOLLERIA,3880,2023-04-11,,3.5450000762939453,132.0,467.94000816345215,3,17.8,14.6,22.6,0.0,157.0,15.2,1020.7
PASTELERIA,6523,2023-04-11,,40.77299880981445,15.0,611.5950012207031,3,17.8,14.6,22.6,0.0,157.0,15.2,1020.7
BOLLERIA,3960,2023-04-11,,3.2730000019073486,153.0,500.7690124511719,1,17.8,14.6,22.6,0.0,157.0,15.2,1020.7
PASTELERIA,6451,2023-04-11,,43.5,6.0,261.0,4,17.8,14.6,22.6,0.0,157.0,15.2,1020.7
PANADERIA,1084,2023-04-11,,1.2000000476837158,354.0,424.8000020980835,4,17.8,14.6,22.6,0.0,157.0,15.2,1020.7
PASTELERIA,5403,2023-04-11,,40.77299880981445,10.800000190734863,440.3480072021485,2,17.8,14.6,22.6,0.0,157.0,15.2,1020.7
PANADERIA,968,2023-04-11,,2.549999952316284,246.0,627.3000111579895,1,17.8,14.6,22.6,0.0,157.0,15.2,1020.7
PANADERIA,417,2023-04-11,,4.800000190734863,54.0,259.1999931335449,5,17.8,14.6,22.6,0.0,157.0,15.2,1020.7
PASTELERIA,5403,2021-05-04,,34.090999603271484,9.0,306.8190078735352,2,16.5,12.0,20.9,0.0,206.0,12.1,1018.0
PANADERIA,1043,2021-05-04,,2.595999956130981,177.0,459.49199867248535,2,16.5,12.0,20.9,0.0,206.0,12.1,1018.0
BOLLERIA,3960,2021-05-04,,2.318000078201294,237.0,549.3659987449646,1,16.5,12.0,20.9,0.0,206.0,12.1,1018.0
BOLLERIA,5803,2021-05-04,,2.726999998092652,90.0,245.42999267578125,5,16.5,12.0,20.9,0.0,206.0,12.1,1018.0
BOLLERIA,6425,2021-05-04,,31.36400032043457,11.490000247955322,360.37219429016113,2,16.5,12.0,20.9,0.0,206.0,12.1,1018.0
PANADERIA,968,2021-05-04,,2.1630001068115234,264.0,571.031994342804,1,16.5,12.0,20.9,0.0,206.0,12.1,1018.0
PANADERIA,900,2021-05-04,,0.8650000095367432,465.0,402.2250063419342,3,16.5,12.0,20.9,0.0,206.0,12.1,1018.0
BOLLERIA,6286,2021-05-04,,3.135999917984009,60.0,188.16000366210935,4,16.5,12.0,20.9,0.0,206.0,12.1,1018.0
PANADERIA,417,2021-05-04,,4.038000106811523,84.0,339.19200134277344,5,16.5,12.0,20.9,0.0,206.0,12.1,1018.0
BOLLERIA,3880,2021-05-04,,2.5910000801086426,120.0,310.92000007629395,3,16.5,12.0,20.9,0.0,206.0,12.1,1018.0
PASTELERIA,5404,2021-05-04,,39.54499816894531,18.0,711.8100128173828,1,16.5,12.0,20.9,0.0,206.0,12.1,1018.0
PASTELERIA,6451,2021-05-04,,37.90900039672852,3.0,113.72699737548828,4,16.5,12.0,20.9,0.0,206.0,12.1,1018.0
PANADERIA,1084,2021-05-04,,0.8650000095367432,501.0,433.3650102615357,4,16.5,12.0,20.9,0.0,206.0,12.1,1018.0
PASTELERIA,5404,2021-07-07,,39.54499816894531,9.0,355.9050064086914,1,30.2,26.1,36.0,0.0,299.0,18.1,1014.1
PASTELERIA,6523,2021-07-07,,32.590999603271484,3.0,97.77300262451172,3,30.2,26.1,36.0,0.0,299.0,18.1,1014.1
PANADERIA,1084,2021-07-07,,0.8650000095367432,342.0,295.829998254776,4,30.2,26.1,36.0,0.0,299.0,18.1,1014.1
PANADERIA,1043,2021-07-07,,2.595999956130981,162.0,420.5519981384277,2,30.2,26.1,36.0,0.0,299.0,18.1,1014.1
BOLLERIA,6286,2021-07-07,,3.135999917984009,81.0,254.01600170135495,4,30.2,26.1,36.0,0.0,299.0,18.1,1014.1
PANADERIA,968,2021-07-07,,2.1630001068115234,168.0,363.3839931488037,1,30.2,26.1,36.0,0.0,299.0,18.1,1014.1
BOLLERIA,3880,2021-07-07,,2.5910000801086426,117.0,303.1469955444336,3,30.2,26.1,36.0,0.0,299.0,18.1,1014.1
PANADERIA,900,2021-07-07,,0.8650000095367432,438.0,378.87000155448914,3,30.2,26.1,36.0,0.0,299.0,18.1,1014.1
PANADERIA,417,2021-07-07,,4.038000106811523,51.0,205.9379997253418,5,30.2,26.1,36.0,0.0,299.0,18.1,1014.1
PASTELERIA,6549,2021-07-07,,28.5,21.0,598.5,5,30.2,26.1,36.0,0.0,299.0,18.1,1014.1
BOLLERIA,3960,2021-07-07,,2.318000078201294,177.0,410.28599977493286,1,30.2,26.1,36.0,0.0,299.0,18.1,1014.1
BOLLERIA,5803,2021-07-07,,2.726999998092652,69.0,188.1629943847656,5,30.2,26.1,36.0,0.0,299.0,18.1,1014.1
BOLLERIA,6425,2021-07-07,,31.36400032043457,17.654999792575836,553.7317047119141,2,30.2,26.1,36.0,0.0,299.0,18.1,1014.1
PASTELERIA,6451,2021-07-07,,37.90900039672852,12.0,454.9079895019531,4,30.2,26.1,36.0,0.0,299.0,18.1,1014.1
PASTELERIA,6523,2021-10-07,,36.81800079345703,3.0,110.4540023803711,3,21.0,17.6,26.0,0.0,260.0,11.2,1020.1
BOLLERIA,6286,2021-10-07,,3.4089999198913574,93.0,317.0369987487793,4,21.0,17.6,26.0,0.0,260.0,11.2,1020.1
PANADERIA,968,2021-10-07,,2.308000087738037,264.0,609.3119888305664,1,21.0,17.6,26.0,0.0,260.0,11.2,1020.1
BOLLERIA,3880,2021-10-07,,3.0,69.0,207.0,3,21.0,17.6,26.0,0.0,260.0,11.2,1020.1
PANADERIA,900,2021-10-07,,0.8650000095367432,549.0,474.8849973678589,3,21.0,17.6,26.0,0.0,260.0,11.2,1020.1
BOLLERIA,6425,2021-10-07,,32.590999603271484,4.872000098228455,158.78339767456055,2,21.0,17.6,26.0,0.0,260.0,11.2,1020.1
PASTELERIA,5403,2021-10-07,,36.81800079345703,9.522000074386597,350.5810012817383,2,21.0,17.6,26.0,0.0,260.0,11.2,1020.1
PANADERIA,1084,2021-10-07,,0.8650000095367432,300.0,259.5000028610229,4,21.0,17.6,26.0,0.0,260.0,11.2,1020.1
PANADERIA,417,2021-10-07,,4.327000141143799,60.0,259.6199989318848,5,21.0,17.6,26.0,0.0,260.0,11.2,1020.1
PASTELERIA,5404,2021-10-07,,40.77299880981445,9.0,366.9570007324219,1,21.0,17.6,26.0,0.0,260.0,11.2,1020.1
PASTELERIA,6451,2021-10-07,,40.77299880981445,15.0,611.5950012207031,4,21.0,17.6,26.0,0.0,260.0,11.2,1020.1
PANADERIA,1043,2021-10-07,,2.740000009536743,195.0,534.2999982833862,2,21.0,17.6,26.0,0.0,260.0,11.2,1020.1
BOLLERIA,5803,2021-10-07,,3.0,84.0,252.0,5,21.0,17.6,26.0,0.0,260.0,11.2,1020.1
BOLLERIA,3960,2021-10-07,,2.5910000801086426,132.0,342.0119972229004,1,21.0,17.6,26.0,0.0,260.0,11.2,1020.1
PASTELERIA,6451,2021-12-03,,40.77299880981445,15.0,611.5950012207031,4,13.9,9.7,18.8,0.0,279.0,27.8,1022.5
BOLLERIA,5803,2021-12-03,,3.0,99.0,297.0,5,13.9,9.7,18.8,0.0,279.0,27.8,1022.5
BOLLERIA,3880,2021-12-03,,3.0,159.0,477.0,3,13.9,9.7,18.8,0.0,279.0,27.8,1022.5
PANADERIA,900,2021-12-03,,0.8650000095367432,594.0,513.8100035190582,3,13.9,9.7,18.8,0.0,279.0,27.8,1022.5
BOLLERIA,3960,2021-12-03,,2.5910000801086426,306.0,792.8460083007812,1,13.9,9.7,18.8,0.0,279.0,27.8,1022.5
BOLLERIA,6286,2021-12-03,,3.4089999198913574,87.0,296.5829963684082,4,13.9,9.7,18.8,0.0,279.0,27.8,1022.5
PANADERIA,968,2021-12-03,,2.308000087738037,228.0,526.223991394043,1,13.9,9.7,18.8,0.0,279.0,27.8,1022.5
PANADERIA,417,2021-12-03,,4.327000141143799,45.0,194.7150011062622,5,13.9,9.7,18.8,0.0,279.0,27.8,1022.5
PASTELERIA,6549,2021-12-03,,29.86400032043457,12.0,358.3680114746094,5,13.9,9.7,18.8,0.0,279.0,27.8,1022.5
PASTELERIA,6523,2021-12-03,,36.81800079345703,6.0,220.9080047607422,3,13.9,9.7,18.8,0.0,279.0,27.8,1022.5
PANADERIA,1043,2021-12-03,,2.740000009536743,168.0,460.3199987411499,2,13.9,9.7,18.8,0.0,279.0,27.8,1022.5
PASTELERIA,5403,2021-12-03,,36.81800079345703,24.0,883.6320114135742,2,13.9,9.7,18.8,0.0,279.0,27.8,1022.5
PANADERIA,1084,2021-12-03,,0.8650000095367432,324.0,280.2600004673004,4,13.9,9.7,18.8,0.0,279.0,27.8,1022.5
PASTELERIA,5404,2021-12-03,,40.77299880981445,10.800000190734863,440.3480072021485,1,13.9,9.7,18.8,0.0,279.0,27.8,1022.5
BOLLERIA,6425,2021-12-03,,32.590999603271484,29.40300023555756,958.2736015319824,2,13.9,9.7,18.8,0.0,279.0,27.8,1022.5
PASTELERIA,5404,2021-12-06,Día de la Constitución,40.77299880981445,6.0,244.63800048828125,1,14.3,10.9,19.2,0.0,285.0,28.0,1025.7
PASTELERIA,6451,2021-12-06,Día de la Constitución,40.77299880981445,9.0,366.9570007324219,4,14.3,10.9,19.2,0.0,285.0,28.0,1025.7
PASTELERIA,6523,2021-12-06,Día de la Constitución,36.81800079345703,21.0,773.1780166625977,3,14.3,10.9,19.2,0.0,285.0,28.0,1025.7
PASTELERIA,6549,2021-12-06,Día de la Constitución,29.86400032043457,9.0,268.77600860595703,5,14.3,10.9,19.2,0.0,285.0,28.0,1025.7
PANADERIA,900,2021-12-06,Día de la Constitución,0.8650000095367432,966.0,835.5900094509125,3,14.3,10.9,19.2,0.0,285.0,28.0,1025.7
BOLLERIA,5803,2021-12-06,Día de la Constitución,3.0,186.0,558.0,5,14.3,10.9,19.2,0.0,285.0,28.0,1025.7
BOLLERIA,3960,2021-12-06,Día de la Constitución,2.5910000801086426,321.0,831.7110023498535,1,14.3,10.9,19.2,0.0,285.0,28.0,1025.7
BOLLERIA,3880,2021-12-06,Día de la Constitución,3.0,174.0,522.0,3,14.3,10.9,19.2,0.0,285.0,28.0,1025.7
PANADERIA,417,2021-12-06,Día de la Constitución,4.327000141143799,81.0,350.4869976043701,5,14.3,10.9,19.2,0.0,285.0,28.0,1025.7
PANADERIA,1043,2021-12-06,Día de la Constitución,2.740000009536743,282.0,772.6800060272217,2,14.3,10.9,19.2,0.0,285.0,28.0,1025.7
BOLLERIA,6286,2021-12-06,Día de la Constitución,3.4089999198913574,186.0,634.0739984512329,4,14.3,10.9,19.2,0.0,285.0,28.0,1025.7
PANADERIA,1084,2021-12-06,Día de la Constitución,0.8650000095367432,438.0,378.870005607605,4,14.3,10.9,19.2,0.0,285.0,28.0,1025.7
PASTELERIA,5403,2021-12-06,Día de la Constitución,36.81800079345703,15.0,552.2699890136719,2,14.3,10.9,19.2,0.0,285.0,28.0,1025.7
PANADERIA,968,2021-12-06,Día de la Constitución,2.308000087738037,465.0,1073.219997406006,1,14.3,10.9,19.2,0.0,285.0,28.0,1025.7
BOLLERIA,6425,2021-12-06,Día de la Constitución,32.590999603271484,30.269999504089355,986.5286064147948,2,14.3,10.9,19.2,0.0,285.0,28.0,1025.7
PASTELERIA,5403,2022-02-08,,36.81800079345703,13.5,497.0430145263672,2,12.4,7.3,17.9,0.0,260.0,15.9,1029.6
PASTELERIA,6451,2022-02-08,,40.77299880981445,15.0,611.5950012207031,4,12.4,7.3,17.9,0.0,260.0,15.9,1029.6
PANADERIA,1084,2022-02-08,,1.0099999904632568,447.0,451.4699907302856,4,12.4,7.3,17.9,0.0,260.0,15.9,1029.6
PANADERIA,900,2022-02-08,,1.0099999904632568,306.0,309.06000089645386,3,12.4,7.3,17.9,0.0,260.0,15.9,1029.6
PASTELERIA,5404,2022-02-08,,40.77299880981445,4.5,183.47900390625,1,12.4,7.3,17.9,0.0,260.0,15.9,1029.6
PANADERIA,968,2022-02-08,,2.308000087738037,318.0,733.9439888000488,1,12.4,7.3,17.9,0.0,260.0,15.9,1029.6
BOLLERIA,6286,2022-02-08,,3.4089999198913574,108.0,368.17199897766113,4,12.4,7.3,17.9,0.0,260.0,15.9,1029.6
PANADERIA,1043,2022-02-08,,2.740000009536743,222.0,608.2800025939941,2,12.4,7.3,17.9,0.0,260.0,15.9,1029.6
BOLLERIA,6425,2022-02-08,,32.590999603271484,10.671000123023989,347.77859687805176,2,12.4,7.3,17.9,0.0,260.0,15.9,1029.6
PANADERIA,417,2022-02-08,,4.327000141143799,84.0,363.467999458313,5,12.4,7.3,17.9,0.0,260.0,15.9,1029.6
BOLLERIA,5803,2022-02-08,,3.0,66.0,198.0,5,12.4,7.3,17.9,0.0,260.0,15.9,1029.6
PASTELERIA,6523,2022-02-08,,36.81800079345703,6.0,220.9080047607422,3,12.4,7.3,17.9,0.0,260.0,15.9,1029.6
BOLLERIA,3880,2022-02-08,,3.0,105.0,315.0,3,12.4,7.3,17.9,0.0,260.0,15.9,1029.6
BOLLERIA,3960,2022-02-08,,2.5910000801086426,162.0,419.7420015335083,1,12.4,7.3,17.9,0.0,260.0,15.9,1029.6
PASTELERIA,5404,2022-04-11,Lunes Santo,42.27299880981445,3.0,126.81900024414062,1,15.4,11.8,19.7,0.0,173.0,11.1,1011.0
BOLLERIA,3880,2022-04-11,Lunes Santo,3.2730000019073486,180.0,589.1400146484375,3,15.4,11.8,19.7,0.0,173.0,11.1,1011.0
PANADERIA,968,2022-04-11,Lunes Santo,2.45199990272522,297.0,728.2440013885498,1,15.4,11.8,19.7,0.0,173.0,11.1,1011.0
PANADERIA,1084,2022-04-11,Lunes Santo,1.0099999904632568,468.0,472.68000388145447,4,15.4,11.8,19.7,0.0,173.0,11.1,1011.0
PASTELERIA,5403,2022-04-11,Lunes Santo,39.54499816894531,3.0,118.63500213623048,2,15.4,11.8,19.7,0.0,173.0,11.1,1011.0
PASTELERIA,6523,2022-04-11,Lunes Santo,39.54499816894531,9.0,355.9050064086914,3,15.4,11.8,19.7,0.0,173.0,11.1,1011.0
BOLLERIA,5803,2022-04-11,Lunes Santo,3.5450000762939453,108.0,382.8600044250488,5,15.4,11.8,19.7,0.0,173.0,11.1,1011.0
BOLLERIA,6425,2022-04-11,Lunes Santo,34.090999603271484,13.043999791145325,444.6829051971436,2,15.4,11.8,19.7,0.0,173.0,11.1,1011.0
PANADERIA,417,2022-04-11,Lunes Santo,4.614999771118164,75.0,346.125,5,15.4,11.8,19.7,0.0,173.0,11.1,1011.0
BOLLERIA,3960,2022-04-11,Lunes Santo,2.5910000801086426,174.0,450.8340015411377,1,15.4,11.8,19.7,0.0,173.0,11.1,1011.0
PANADERIA,1043,2022-04-11,Lunes Santo,3.0290000438690186,159.0,481.6109981536865,2,15.4,11.8,19.7,0.0,173.0,11.1,1011.0
